title,year,genres,budget,box_office,vote_count,runtime,production_companies,release_month,poster_url,original_language,roi,success_label,imdb_rating,profit
Amar,1954,"Romance, Music",0,0,0,149,Mehboob Productions,10,https://image.tmdb.org/t/p/w500/sDfE3lx56lizewKXPvooL45bgln.jpg,hi,0.0,Flop,5.0,0
Nagin,1954,Unknown,0,0,0,139,Filmistan Studios,3,https://image.tmdb.org/t/p/w500/8gzpR3gaXUiLSMpWuYoAPfYpm9f.jpg,hi,0.0,Flop,5.0,0
Bahut Din Hue,1954,"Adventure, Drama, Fantasy",0,0,0,0,Gemini Studios,3,https://image.tmdb.org/t/p/w500/Afrb5iTU0m98BxwtyRfNocMewhG.jpg,hi,0.0,Flop,5.0,0
Kashti,1954,"Drama, Family",0,0,0,129,Film Trust of India,5,https://image.tmdb.org/t/p/w500/4RbuHZGeBOUSeTNXqE5wuEgmG75.jpg,hi,0.0,Flop,5.0,0
Naukari,1954,Drama,0,0,4,136,Bimal Roy Productions,10,https://image.tmdb.org/t/p/w500/2697zjJD3sbR2q4ilEBhOQWN4Yl.jpg,hi,0.0,Flop,5.698970004336019,0
Mehbooba,1954,"Adventure, Romance",0,0,1,0,K. Amarnath Productions,1,https://image.tmdb.org/t/p/w500/ttJiKgdKrMCKPcyeNi5NTdu7R40.jpg,hi,0.0,Flop,5.301029995663981,0
Lakeeren,1954,Unknown,0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Noor Mahal,1954,"Horror, Drama",0,0,0,0,Shah Pictures,1,,hi,0.0,Flop,5.0,0
Parichay,1954,Drama,0,0,0,0,J. J. Films,12,https://image.tmdb.org/t/p/w500/vAkGZsq58RUqfrwgqDB55XAQvFM.jpg,hi,0.0,Flop,5.0,0
Samrat,1954,Drama,0,0,0,0,Filmistan Studios,1,https://image.tmdb.org/t/p/w500/A2GNuEsvjRFbTN8jSotPllk78mm.jpg,hi,0.0,Flop,5.0,0
Ramayan,1954,Drama,0,0,0,132,,1,,hi,0.0,Flop,5.0,0
Pamposh,1954,Drama,0,0,1,70,,4,https://image.tmdb.org/t/p/w500/c0b1QwwmfbvbdkvsgIpsokrZF2O.jpg,hi,0.0,Flop,5.301029995663981,0
Ehsan,1954,Drama,0,0,0,0,Mohla Films,1,https://image.tmdb.org/t/p/w500/c6BE9vTa6Iyamj0quX8Q24cILJm.jpg,hi,0.0,Flop,5.0,0
Realm of Sound,1954,Unknown,0,0,0,18,,1,https://image.tmdb.org/t/p/w500/pfWoub7JY332I4RMAA4ijClGJp4.jpg,hi,0.0,Flop,5.0,0
Yasmin,1955,Romance,0,0,0,124,,1,https://image.tmdb.org/t/p/w500/hR9W4SbM1RAXKrySs7RoDloysIH.jpg,hi,0.0,Flop,5.0,0
Vachan,1955,Unknown,0,0,0,118,,10,https://image.tmdb.org/t/p/w500/4tbtzbatXjNJHLzBwfJ66CAuvTP.jpg,hi,0.0,Flop,5.0,0
Shree 420,1955,"Romance, Drama, Comedy",0,0,17,168,R.K. Films,9,https://image.tmdb.org/t/p/w500/3AX4gqdAhrmGsSy0taHLAAQA7NI.jpg,hi,0.0,Flop,6.2552725051033065,0
Jashan,1955,Unknown,0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Mr. & Mrs. '55,1955,"Comedy, Romance, Drama",0,0,11,157,Guru Dutt Films Pvt. Ltd.,2,https://image.tmdb.org/t/p/w500/mMtqBKVa259av6t8vKE4J57hI7M.jpg,hi,0.0,Flop,6.079181246047625,0
Devdas,1955,"Music, Drama, Romance",0,0,24,159,"Mohan Films, Bimal Roy Productions",12,https://image.tmdb.org/t/p/w500/zqzS4zlFbZKPoCZb8GZErRc8S7.jpg,hi,0.0,Flop,6.3979400086720375,0
Char Paise,1955,"Action, Crime, Drama, Thriller",0,0,0,123,,1,https://image.tmdb.org/t/p/w500/AdtDmidRP9omHVtDy1PoYocOyyD.jpg,hi,0.0,Flop,5.0,0
Garam Coat,1955,Drama,0,0,0,129,,2,https://image.tmdb.org/t/p/w500/o3u2WDYf4JSIT8lWGFRCEyBzMF6.jpg,hi,0.0,Flop,5.0,0
Marine Drive,1955,Unknown,0,0,0,0,Sippy Films,1,https://image.tmdb.org/t/p/w500/3OK80FYQxlzqmFKUMdCnRySBp2V.jpg,hi,0.0,Flop,5.0,0
Insaniyat,1955,"Action, Drama, Romance",0,0,0,185,Gemini Studios,9,https://image.tmdb.org/t/p/w500/b2O5b7ea6qOOHYIp00aNOp6wxfT.jpg,hi,0.0,Flop,5.0,0
Baap Re Baap,1955,Unknown,0,0,0,130,Kardar Productions,1,https://image.tmdb.org/t/p/w500/ccLWRE51SPNkt64jZEbHPErNNBT.jpg,hi,0.0,Flop,5.0,0
Kundan,1955,Drama,0,0,1,121,Minerva Movietone,1,https://image.tmdb.org/t/p/w500/lM67FrtEIKn2b0BYDUI9EWjpeUF.jpg,hi,0.0,Flop,5.301029995663981,0
Abe Hayat,1955,"Action, Adventure, Fantasy",0,0,0,140,Filmistan Studios,1,https://image.tmdb.org/t/p/w500/oJUgBFcgT9RySztnD23vUW0TmY9.jpg,hi,0.0,Flop,5.0,0
Munimji,1955,"Comedy, Romance, Music",0,0,3,163,Filmistan Studios,1,https://image.tmdb.org/t/p/w500/cSkebXELjhbemkGZb7lU5T1ivLn.jpg,hi,0.0,Flop,5.6020599913279625,0
Adl-e-Jehangir,1955,Unknown,0,0,0,150,,1,https://image.tmdb.org/t/p/w500/lIEcAjJSP3Cawm9Nbm2rWyKMbSk.jpg,hi,0.0,Flop,5.0,0
Lagan,1955,Romance,0,0,0,0,O.P. Films,1,,hi,0.0,Flop,5.0,0
House No. 44,1955,"Drama, Crime",0,0,0,113,,1,https://image.tmdb.org/t/p/w500/3vxAmhOudn6jw80pdF1SkoQ2Ghe.jpg,hi,0.0,Flop,5.0,0
Naqab,1955,"Romance, Fantasy",0,0,0,130,NH Studioz,6,https://image.tmdb.org/t/p/w500/cI14p4xZS1u0pJ2P29KjEcpWBsA.jpg,hi,0.0,Flop,5.0,0
Seema,1955,Drama,0,0,2,141,Mars & Movies Productions,1,https://image.tmdb.org/t/p/w500/aQsmRYhTUflayyznmNpDcDT7XRb.jpg,hi,0.0,Flop,5.477121254719663,0
Miss Coca Cola,1955,"Romance, Crime",0,0,0,0,,1,https://image.tmdb.org/t/p/w500/zLSvKjvWrYnsOQJKnCdxT25x9wN.jpg,hi,0.0,Flop,5.0,0
Railway Platform,1955,"Comedy, Drama",0,0,0,162,,1,https://image.tmdb.org/t/p/w500/2Rm0wl5RspeoNs1L9nMyV6X80Y.jpg,hi,0.0,Flop,5.0,0
Milap,1955,"Crime, Drama",0,0,1,0,,1,https://image.tmdb.org/t/p/w500/9sqoxEvrEEfHavKSzb3uJK9uxBO.jpg,hi,0.0,Flop,5.301029995663981,0
Jhanak Jhanak Payal Baaje,1955,"Romance, Drama, Music",0,0,2,143,Rajkamal Kala Mandir,5,https://image.tmdb.org/t/p/w500/cKsFF6Zg1etQ0B4IWz5bQSKDBtH.jpg,hi,0.0,Flop,5.477121254719663,0
Amanat,1955,Unknown,0,0,0,0,,10,https://image.tmdb.org/t/p/w500/mmB02uqrPGW0n40vs2Sx6EjaOAD.jpg,hi,0.0,Flop,5.0,0
Jaagrti,1955,"Family, Comedy, Drama",0,0,0,137,"Filmistan Studios, Sasadhar Mukherjee Productions",2,https://image.tmdb.org/t/p/w500/j85m2WMNV41mGuBCD5B8w1CGXZK.jpg,hi,0.0,Flop,5.0,0
Azaad,1955,"Action, Adventure, Comedy",0,0,0,163,,3,https://image.tmdb.org/t/p/w500/3kaiRkQ4fiHZ6AXDsNWJUoyexgd.jpg,hi,0.0,Flop,5.0,0
Daku,1955,Action,0,0,0,120,Basant Pictures,1,https://image.tmdb.org/t/p/w500/1KRvo4LNLHbPb0AiZtAuoGdE0SO.jpg,hi,0.0,Flop,5.0,0
Places of Historic Interest in Bihar,1955,Documentary,0,0,0,14,,6,,hi,0.0,Flop,5.0,0
Naata,1955,Unknown,0,0,0,0,,1,https://image.tmdb.org/t/p/w500/qWD5IV4eD2jzLyPdN1WK7LwuIzP.jpg,hi,0.0,Flop,5.0,0
Ratna Manjari,1955,Drama,0,0,0,0,,10,https://image.tmdb.org/t/p/w500/uWkjspXh8LeCnEqdZPDy7ixmWBS.jpg,hi,0.0,Flop,5.0,0
Uran Khatola,1955,Unknown,0,0,1,0,,1,https://image.tmdb.org/t/p/w500/8gSal6pACmyxVjkz4RLExDIRHgr.jpg,hi,0.0,Flop,5.301029995663981,0
Pehli Jhalak,1955,"Action, Comedy, Crime, Drama",0,0,0,156,Jagat Pictures,1,https://image.tmdb.org/t/p/w500/7W216D81xwButUOfLjxY2IMNJSh.jpg,hi,0.0,Flop,5.0,0
Tonga-Wali,1955,"Drama, Family",0,0,0,120,NH Studioz,1,https://image.tmdb.org/t/p/w500/kToYuL4VgbrAvW2DFg09BrvGVJy.jpg,hi,0.0,Flop,5.0,0
Faraar,1955,"History, Thriller, Romance, Drama",0,0,0,0,,1,https://image.tmdb.org/t/p/w500/1HNXsF8PBI6NLFnQu8VPxRmk1oJ.jpg,hi,0.0,Flop,5.0,0
Musafir Khana,1955,Unknown,0,0,1,0,,1,https://image.tmdb.org/t/p/w500/mO7r9nzwROB1AEVEj0fBi3h1sJx.jpg,hi,0.0,Flop,5.301029995663981,0
The Life of the Adivasis,1955,Documentary,0,0,0,15,,1,https://image.tmdb.org/t/p/w500/rVzexD72ixABXuIwHua069eWXuq.jpg,hi,0.0,Flop,5.0,0
Durgesh Nandini,1956,"Fantasy, Music, Drama",0,0,0,143,Filmistan Studios,1,https://image.tmdb.org/t/p/w500/if32YtviMMhTzaA3MRI1Okme1yg.jpg,hi,0.0,Flop,5.0,0
Anjaan,1956,"Comedy, Drama, Romance",0,0,0,128,,7,https://image.tmdb.org/t/p/w500/l2UKkgqhiag5pcGP6pkv2i6WmgO.jpg,hi,0.0,Flop,5.0,0
Parivar,1956,"Comedy, Drama",0,0,0,0,Bimal Roy Productions,1,https://image.tmdb.org/t/p/w500/nvqfUEM9gTtlgP5bgFxcPCrmAYf.jpg,hi,0.0,Flop,5.0,0
Sailaab,1956,"Family, Drama, Romance",0,0,0,135,,7,https://image.tmdb.org/t/p/w500/s3SqFvcFkGvPo1oM31ggxK46EMg.jpg,hi,0.0,Flop,5.0,0
Bhagam Bhag,1956,Unknown,0,0,0,134,,1,https://image.tmdb.org/t/p/w500/8C6heiUMZ5Nu2nej9HnqzmH0u77.jpg,hi,0.0,Flop,5.0,0
Naya Andaz,1956,Romance,0,0,0,142,,1,https://image.tmdb.org/t/p/w500/gCpEY13K2QoK0x9s32B0zK9ZDSm.jpg,hi,0.0,Flop,5.0,0
Pocket Maar,1956,"Action, Crime, Drama",0,0,0,0,Black & White Movies,1,https://image.tmdb.org/t/p/w500/e7qVyu4QFm3e843s7MgRIIhBLqz.jpg,hi,0.0,Flop,5.0,0
Chori Chori,1956,"Romance, Drama, Comedy",0,0,3,158,AVM Productions,7,https://image.tmdb.org/t/p/w500/qLZyQFJhlpVdlEYTk3RMiWDXFg9.jpg,hi,0.0,Flop,5.6020599913279625,0
Chhoo Mantar,1956,"Comedy, Drama",0,0,0,134,,5,https://image.tmdb.org/t/p/w500/nvrA5JqrMpWye3RlVW3UdWGXdK7.jpg,hi,0.0,Flop,5.0,0
New Delhi,1956,"Romance, Drama",0,0,3,176,De Luxe Films,1,https://image.tmdb.org/t/p/w500/bVWsF52L4TJhdaDZ0w1CHW6VHKd.jpg,hi,0.0,Flop,5.6020599913279625,0
Hum Sab Chor Hain,1956,Comedy,0,0,0,117,Filmistan Studios,1,https://image.tmdb.org/t/p/w500/2Lv4hyz47APGeaYlw59bjQiinGb.jpg,hi,0.0,Flop,5.0,0
Basant Bahar,1956,"Music, Romance",0,0,0,150,,1,https://image.tmdb.org/t/p/w500/2KMX5dsE0WEl0qTs1JqYtT518WG.jpg,hi,0.0,Flop,5.0,0
Rangeen Raaten,1956,Unknown,0,0,1,141,,1,,hi,0.0,Flop,5.301029995663981,0
Ek-Hi-Rasta,1956,Drama,0,0,1,151,,1,https://image.tmdb.org/t/p/w500/cI3y2WYdemAdyOL85YJpg0v5JGF.jpg,hi,0.0,Flop,5.301029995663981,0
Bhai-Bhai,1956,Drama,0,0,0,120,AVM Productions,4,https://image.tmdb.org/t/p/w500/eB75jcn5wVh2l7pRp5hFElYGoYs.jpg,hi,0.0,Flop,5.0,0
Mr. Lambu,1956,"Drama, Action",0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Bond,1956,Drama,0,0,0,130,,1,,hi,0.0,Flop,5.0,0
Inspector,1956,"Thriller, Mystery, Crime",0,0,0,124,,1,https://image.tmdb.org/t/p/w500/sDs0avIe1oCqq5RV3dwBMpXYhzq.jpg,hi,0.0,Flop,5.0,0
Devta,1956,Unknown,0,0,0,178,,1,https://image.tmdb.org/t/p/w500/bnHfj1oAFbQCCeK9qxBGSiuZBWW.jpg,hi,0.0,Flop,5.0,0
Hatim Tai,1956,"Adventure, Fantasy",0,0,0,142,Basant Pictures,1,,hi,0.0,Flop,5.0,0
Funtoosh,1956,"Comedy, Drama",0,0,0,118,Navketan Films,1,https://image.tmdb.org/t/p/w500/gj77sHJPpArt7tw76Gl7WgRpLwR.jpg,hi,0.0,Flop,5.0,0
Aawaz,1956,Unknown,0,0,0,146,,1,https://image.tmdb.org/t/p/w500/rtrJ9GuEyOEfcBmYi1hC5lrkzn2.jpg,hi,0.0,Flop,5.0,0
Mem Sahib,1956,Drama,0,0,1,133,NH Studioz,1,https://image.tmdb.org/t/p/w500/vaNxPfuFnqdMvxy7PSC1Rkx84Gq.jpg,hi,0.0,Flop,5.301029995663981,0
Shirin Farhad,1956,"Romance, Drama",0,0,0,124,,2,https://image.tmdb.org/t/p/w500/pUwVAW9VZyWNVpKTmgzZ8bqJxuq.jpg,hi,0.0,Flop,5.0,0
Dhola Maru,1956,Romance,0,0,0,0,,4,https://image.tmdb.org/t/p/w500/syjQmEPwLlwGwgxHYJCMMJFEia1.jpg,hi,0.0,Flop,5.0,0
Sipahsalar,1956,Action,0,0,0,0,Eagle Films,1,https://image.tmdb.org/t/p/w500/2XDzCSmQz1W0kfniedJJgU5a4p8.jpg,hi,0.0,Flop,5.0,0
Kismet ka Khel,1956,Unknown,0,0,0,137,,1,https://image.tmdb.org/t/p/w500/xGnj4Mhx1E4IbUIfT5h7wa7xbzt.jpg,hi,0.0,Flop,5.0,0
Delhi Durbar,1956,Unknown,0,0,0,0,Gandhi & Chokshi,6,https://image.tmdb.org/t/p/w500/iMyk2fWXuqL60KzlUchz7BCqPnZ.jpg,hi,0.0,Flop,5.0,0
Bharata Natyam,1956,Documentary,0,0,0,12,Films Division of India,6,,hi,0.0,Flop,5.0,0
Toofan Aur Diya,1956,Drama,0,0,1,121,Rajkamal Kalamandir,1,https://image.tmdb.org/t/p/w500/9VzCwWHPHfTj12cc5OK7LMOVpTy.jpg,hi,0.0,Flop,5.301029995663981,0
Patrani,1956,"History, Drama",0,0,0,0,,1,https://image.tmdb.org/t/p/w500/1Exsph3Ez56rvNDBnqFL9LM6yOs.jpg,hi,0.0,Flop,5.0,0
Raj Hath,1956,Unknown,0,0,1,150,Minerva Movietone,1,https://image.tmdb.org/t/p/w500/fE1p45sGTDDcchKBNONEzmUmcya.jpg,hi,0.0,Flop,5.301029995663981,0
Naya Aadmi,1956,Unknown,0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Children of God,1956,Unknown,0,0,0,18,Films Division of India,1,,hi,0.0,Flop,5.0,0
Madurai of the Naiks,1956,Unknown,0,0,0,17,Films Division of India,3,,hi,0.0,Flop,5.0,0
Bada Bhai,1957,Unknown,0,0,0,0,,1,https://image.tmdb.org/t/p/w500/fLZkBhZPpFOcI22wafAm5PZYSvo.jpg,hi,0.0,Flop,5.0,0
Pyaasa,1957,"Drama, Romance",0,0,70,146,Guru Dutt Films Pvt. Ltd.,2,https://image.tmdb.org/t/p/w500/lQu1gBTKIF4BGC0f3GZPEbQYzWq.jpg,hi,0.0,Flop,6.8512583487190755,0
Mother India,1957,Drama,0,0,101,172,Mehboob Productions,2,https://image.tmdb.org/t/p/w500/AlfM9yLcK1rhv73iNbDiOU9vnnu.jpg,hi,0.0,Flop,7.008600171761918,0
Dushman,1957,Drama,0,0,0,134,,8,https://image.tmdb.org/t/p/w500/2xe5j1hMtRYQ9SwHfKdvrLEr6cn.jpg,hi,0.0,Flop,5.0,0
Ab Dilli Dur Nahin,1957,"Family, Drama",0,0,4,133,R.K. Films,1,https://image.tmdb.org/t/p/w500/9QVIiWekeQghuBNwqD4LKCyQEUJ.jpg,hi,0.0,Flop,5.698970004336019,0
Naya Daur,1957,Drama,0,0,2,173,B.R. Films (India),2,https://image.tmdb.org/t/p/w500/rurk32iOjcexNzUtHzOuSQoQYYd.jpg,hi,0.0,Flop,5.477121254719663,0
Do Ankhen Barah Haath,1957,"Thriller, Crime, Drama, Comedy",0,0,8,143,Rajkamal Kala Mandir,1,https://image.tmdb.org/t/p/w500/sNCB2fCGirspVTPPe0EEpK89ZrH.jpg,hi,0.0,Flop,5.954242509439325,0
Tumsa Nahin Dekha,1957,"Drama, Music, Romance",0,0,2,156,Filmistan Studios,10,https://image.tmdb.org/t/p/w500/mF2iw91OJUYdN9dSk4QUIu6wIXx.jpg,hi,0.0,Flop,5.477121254719663,0
Journey Beyond Three Seas,1957,"Adventure, History",0,0,7,144,"Naya Sansar, Mosfilm",12,https://image.tmdb.org/t/p/w500/7VgKdZ9J9H0Kl6JDOiwf0dS83jB.jpg,hi,0.0,Flop,5.903089986991944,0
Mr. X,1957,"Science Fiction, Mystery, Thriller, Horror",0,0,0,120,Sippy Films,7,https://image.tmdb.org/t/p/w500/ubAXxlmX6LZjIKXrcJObrDUR8lG.jpg,hi,0.0,Flop,5.0,0
Bansari Bala,1957,Romance,0,0,0,119,,1,https://image.tmdb.org/t/p/w500/cS2Y45Pbpvvz5sPoZjyhiylLysY.jpg,hi,0.0,Flop,5.0,0
Musafir,1957,Drama,0,0,0,149,Film Group,4,https://image.tmdb.org/t/p/w500/184F04xPEZnbmsbY1qQS0mlzno8.jpg,hi,0.0,Flop,5.0,0
Paying Guest,1957,"Comedy, Drama, Crime",0,0,1,145,,4,https://image.tmdb.org/t/p/w500/fliHh8Hwke16pB539RqeVKTyM5C.jpg,hi,0.0,Flop,5.301029995663981,0
Nau Do Gyarah,1957,Unknown,0,0,1,170,Navketan International Films,1,https://image.tmdb.org/t/p/w500/hPYWyXSM18IiCF6SHwWmRx5AoDl.jpg,hi,0.0,Flop,5.301029995663981,0
Mehfil,1957,Unknown,0,0,0,0,R.F. Pictures,1,https://image.tmdb.org/t/p/w500/uX9gLOSSckAU5fjfLfMJOzbxoyO.jpg,hi,0.0,Flop,5.0,0
Kath Putli,1957,"Drama, Family",0,0,1,0,,1,https://image.tmdb.org/t/p/w500/wXLoeFIJZT40IdJfRvDCSNWnsBH.jpg,hi,0.0,Flop,5.301029995663981,0
Sharada,1957,"Romance, Drama",0,0,4,0,,2,https://image.tmdb.org/t/p/w500/abPREFRYeNmKVPAoCzZMnLUQMtp.jpg,hi,0.0,Flop,5.698970004336019,0
Bhabhi,1957,Drama,0,0,0,168,,1,https://image.tmdb.org/t/p/w500/u6HOWbCTBD2aLlWg1RWodQEKGYB.jpg,hi,0.0,Flop,5.0,0
Yahoodi Ki Ladki,1957,Drama,0,0,0,0,New Oriental Pictures,1,https://image.tmdb.org/t/p/w500/eYttRoLE9uK6MylCvZFEaSFWXK7.jpg,hi,0.0,Flop,5.0,0
Ek Gaon Ki Kahani,1957,Drama,0,0,0,137,,1,https://image.tmdb.org/t/p/w500/2VltU83ueL5qkAtQk0dn9SNcLma.jpg,hi,0.0,Flop,5.0,0
Mai Baap,1957,"Comedy, Drama",0,0,1,144,Sadiq Productions,6,https://image.tmdb.org/t/p/w500/inspJkllZNWpb5R9BB4svG0ekyH.jpg,hi,0.0,Flop,5.301029995663981,0
Aasha,1957,"Romance, Comedy",0,0,0,170,,1,https://image.tmdb.org/t/p/w500/GE91lnfEUFaMTdJwKvZSFpSxxv.jpg,hi,0.0,Flop,5.0,0
Bade Sarkar,1957,Drama,0,0,0,0,Filmistan Studios,1,https://image.tmdb.org/t/p/w500/orqNbjmHNG3LMb7i0UcEksUfNrr.jpg,hi,0.0,Flop,5.0,0
Apradhi Kaun?,1957,"Thriller, Mystery, Drama",0,0,1,131,Bimal Roy Productions,8,https://image.tmdb.org/t/p/w500/m2KQo5oaGaXTM7CzMJuUnazxyC7.jpg,hi,0.0,Flop,5.301029995663981,0
Coffee House,1957,Drama,0,0,0,0,Nitie Art Production,1,https://image.tmdb.org/t/p/w500/A33u6VQl1DGxnIeUVMx7QYGrfJw.jpg,hi,0.0,Flop,5.0,0
Patal Pari,1957,Drama,1000000,1500000,0,180,,1,https://image.tmdb.org/t/p/w500/cbJw0qWeKZOmVMiJgeQKcxtGam7.jpg,hi,0.5,Average,5.0,500000
Mirza Sahiban,1957,Romance,0,0,0,122,J.K. Films,1,https://image.tmdb.org/t/p/w500/7neLHayYxeBOMyDOcq5JNE8aZlx.jpg,hi,0.0,Flop,5.0,0
Johnny Walker,1957,"Comedy, Romance",0,0,0,151,Natraj Productions,1,https://image.tmdb.org/t/p/w500/ox3bo4eLsXFVNRsUnZH7GBxzg8I.jpg,hi,0.0,Flop,5.0,0
Dekh Kabira Roya,1957,"Romance, Comedy",0,0,2,141,,1,https://image.tmdb.org/t/p/w500/dxw54v8L6kBEP62ClNL38MwUh4q.jpg,hi,0.0,Flop,5.477121254719663,0
Baarish,1957,"Drama, Crime, Romance",0,0,1,133,,3,https://image.tmdb.org/t/p/w500/9mPweBwnouJfXVLY1oOHtqeUiQO.jpg,hi,0.0,Flop,5.301029995663981,0
Champakali,1957,Drama,0,0,0,135,Filmistan Studios,1,https://image.tmdb.org/t/p/w500/kscn3VxZ3VwTHa4RUsXqESyFaGv.jpg,hi,0.0,Flop,5.0,0
Paisa,1957,Drama,0,0,0,0,,8,https://image.tmdb.org/t/p/w500/mu1SL5M9oOoURbntTV1y4ZFKYwP.jpg,hi,0.0,Flop,5.0,0
Nausherwan-E-Adil,1957,Unknown,0,0,1,137,,1,https://image.tmdb.org/t/p/w500/fNZCTr1ZIe9Mc6fzxr3eYa6zoy2.jpg,hi,0.0,Flop,5.301029995663981,0
Gateway of India,1957,"Crime, Mystery, Thriller",0,0,0,123,,7,https://image.tmdb.org/t/p/w500/gN2liNVfDRY3ijx3SidojJ8IeHT.jpg,hi,0.0,Flop,5.0,0
Kitna Badal Gaya Insaan,1957,Romance,0,0,0,115,,1,https://image.tmdb.org/t/p/w500/wQFyXbX0zfIaYJVWMlH47KBbh77.jpg,hi,0.0,Flop,5.0,0
Maharani,1957,"Drama, Romance",0,0,0,0,Atul Chitra,1,https://image.tmdb.org/t/p/w500/zmKAeTjnsAHRD4O9GeMFANDQJsY.jpg,hi,0.0,Flop,5.0,0
Miss Mary,1957,Comedy,0,0,0,0,AVM Productions,2,,hi,0.0,Flop,5.0,0
Payal,1957,Romance,0,0,1,0,,1,https://image.tmdb.org/t/p/w500/oZIxbrjuNyRW99nF1V6SfFSb1IY.jpg,hi,0.0,Flop,5.301029995663981,0
Gotama the Buddha,1957,Documentary,0,0,1,63,Films Division of India,1,https://image.tmdb.org/t/p/w500/2PeGBKsYTPTalWlzo59clgc5Mbu.jpg,hi,0.0,Flop,5.301029995663981,0
Do Mastane,1958,Unknown,0,0,0,0,,1,https://image.tmdb.org/t/p/w500/fF9NpeNDvGTpjLvBGiW3RZeyvrJ.jpg,hi,0.0,Flop,5.0,0
Detective,1958,Mystery,0,0,0,144,Amiya Chitra,1,https://image.tmdb.org/t/p/w500/wz3HwzdSVqtHbZ2Ef7wC9irNFY2.jpg,hi,0.0,Flop,5.0,0
Women's Authority,1958,Unknown,0,0,0,0,,8,,hi,0.0,Flop,5.0,0
Mehndi,1958,Drama,0,0,0,0,,1,https://image.tmdb.org/t/p/w500/zAC7k4TS4sH9tJP63EiidZbrk6N.jpg,hi,0.0,Flop,5.0,0
Dilli Ka Thug,1958,"Crime, Action, Comedy",0,0,0,132,New Oriental Pictures,1,https://image.tmdb.org/t/p/w500/vwM4oYJwclwokQyhWNPEr0LFbli.jpg,hi,0.0,Flop,5.0,0
Khazanchi,1958,"Drama, Romance",0,0,0,115,,1,https://image.tmdb.org/t/p/w500/ppCNn86gksSg2yllPWSXr7KagmW.jpg,hi,0.0,Flop,5.0,0
Chandan,1958,"Comedy, Drama, Family",0,0,0,158,,1,https://image.tmdb.org/t/p/w500/mecXdKhhuVk5Scy1AwY6IK4kbES.jpg,hi,0.0,Flop,5.0,0
Talaaq,1958,Unknown,0,0,0,0,,3,https://image.tmdb.org/t/p/w500/5gFxLwY7hC6IeXldZCGq0Qwxx4d.jpg,hi,0.0,Flop,5.0,0
Madhumati,1958,"Romance, Music, Mystery",0,0,11,171,Bimal Roy Productions,9,https://image.tmdb.org/t/p/w500/vrrQ69whukrcuuFi7Oo7PjBaJ2K.jpg,hi,0.0,Flop,6.079181246047625,0
Yahudi,1958,"Romance, Drama, Action",0,0,3,150,Bombay Berlin Film Productions,9,https://image.tmdb.org/t/p/w500/8VreA4E65yCVftQNDTzJ1lgK2Q1.jpg,hi,0.0,Flop,5.6020599913279625,0
Chalti Ka Naam Gaadi,1958,Comedy,0,0,13,173,K.S. Films India,2,https://image.tmdb.org/t/p/w500/eQ0OSwVY46YoPaY3dBYijufZTmB.jpg,hi,0.0,Flop,6.146128035678238,0
Aakhri Dao,1958,"Drama, Comedy",0,0,0,151,A Movie Stars Production,1,https://image.tmdb.org/t/p/w500/1HDNZkgSHi7sNO84LMoGeFCVjd7.jpg,hi,0.0,Flop,5.0,0
Howrah Bridge,1958,"Crime, Mystery",0,0,4,153,Shakti Films,6,https://image.tmdb.org/t/p/w500/jcZQRmXILaz02jLlyHfjGopkBDu.jpg,hi,0.0,Flop,5.698970004336019,0
Solva Saal,1958,"Comedy, Romance, Music, Drama",0,0,3,135,,1,https://image.tmdb.org/t/p/w500/1UlOSiz1kwBLt9iJyY0Yc1zW9MK.jpg,hi,0.0,Flop,5.6020599913279625,0
Adalat,1958,Drama,0,0,2,139,,1,https://image.tmdb.org/t/p/w500/fcGmYTisQGXNXqC2PTLTTyiXvD9.jpg,hi,0.0,Flop,5.477121254719663,0
Raj Tilak,1958,"Adventure, Drama, Music",0,0,0,171,"Gemini Studios, Gemini Pictures",1,https://image.tmdb.org/t/p/w500/dxw0Ryr0K0z8JiBWiPdskX6wg5L.jpg,hi,0.0,Flop,5.0,0
Raagini,1958,"Drama, Music",0,0,0,128,,1,https://image.tmdb.org/t/p/w500/kQEJJQpIOtKYZN1wLpfp1rtqUEV.jpg,hi,0.0,Flop,5.0,0
Lajwanti,1958,Unknown,0,0,3,158,,6,https://image.tmdb.org/t/p/w500/iGZtuVzuWsbbuvOaeFUVdGzLuv4.jpg,hi,0.0,Flop,5.6020599913279625,0
Parvarish,1958,"Drama, Family",0,0,0,137,Roopkala Pictures,1,https://image.tmdb.org/t/p/w500/205s0MgYV7x31jl5Acbyw1TlIDi.jpg,hi,0.0,Flop,5.0,0
Phagun,1958,Unknown,0,0,0,0,,1,https://image.tmdb.org/t/p/w500/p5YjEwxvpMUUAMGgFisXydAp9fV.jpg,hi,0.0,Flop,5.0,0
Night Club,1958,"Crime, Mystery, Thriller",0,0,0,137,Varma Pictures,7,https://image.tmdb.org/t/p/w500/4UcxJThXOr5GcpdCY54cdXYjn1u.jpg,hi,0.0,Flop,5.0,0
